nameFirst,nameLast,yearID,lgID,teamID,batting_average
Abraham,Almonte,2021,NL,ATL,0.21621621621621623
Bill,Almon,1977,NL,SDN,0.26101141924959215
Bill,Almon,1978,NL,SDN,0.2518518518518518
Bill,Almon,1979,NL,SDN,0.22727272727272727
Bill,Almon,1980,NL,NYN,0.16964285714285715
Bill,Almon,1981,AL,CHA,0.3008595988538682
Bill,Almon,1982,AL,CHA,0.2564935064935065
Bill,Almon,1983,AL,OAK,0.2660753880266075
Bill,Almon,1984,AL,OAK,0.22274881516587677
Bill,Almon,1985,NL,PIT,0.27049180327868855
Bill,Almon,1986,NL,PIT,0.2193877551020408
Zoilo,Almonte,2013,AL,NYA,0.2358490566037736
Albert,Almora,2016,NL,CHN,0.2767857142857143
Albert,Almora,2017,NL,CHN,0.2976588628762542
Albert,Almora,2018,NL,CHN,0.28603603603603606
Albert,Almora,2019,NL,CHN,0.2359882005899705
Albert,Almora,2022,NL,CIN,0.22325581395348837
Roberto,Alomar,1988,NL,SDN,0.26605504587155965
Roberto,Alomar,1989,NL,SDN,0.2953451043338684
Roberto,Alomar,1990,NL,SDN,0.28668941979522183
Roberto,Alomar,1991,AL,TOR,0.29513343799058084
Roberto,Alomar,1992,AL,TOR,0.30998248686514884
Roberto,Alomar,1993,AL,TOR,0.32597623089983024
Roberto,Alomar,1994,AL,TOR,0.30612244897959184
Roberto,Alomar,1995,AL,TOR,0.29980657640232106
Roberto,Alomar,1996,AL,BAL,0.3282312925170068
Roberto,Alomar,1997,AL,BAL,0.3325242718446602
Roberto,Alomar,1998,AL,BAL,0.282312925170068
Roberto,Alomar,1999,AL,CLE,0.32326820603907636
Roberto,Alomar,2000,AL,CLE,0.30983606557377047
Roberto,Alomar,2001,AL,CLE,0.33565217391304347
Roberto,Alomar,2002,NL,NYN,0.26610169491525426
Roberto,Alomar,2003,AL,CHA,0.25296442687747034
Roberto,Alomar,2003,NL,NYN,0.2623574144486692
Roberto,Alomar,2004,NL,ARI,0.3090909090909091
Sandy,Alomar,1965,NL,ML1,0.24074074074074073
Sandy,Alomar,1968,AL,CHA,0.2534435261707989
Sandy,Alomar,1969,AL,CAL,0.2504472271914132
Sandy,Alomar,1970,AL,CAL,0.25148809523809523
Sandy,Alomar,1971,AL,CAL,0.2597968069666183
Sandy,Alomar,1972,AL,CAL,0.23934426229508196
Sandy,Alomar,1973,AL,CAL,0.23829787234042554
Sandy,Alomar,1974,AL,NYA,0.26881720430107525
Sandy,Alomar,1975,AL,NYA,0.2392638036809816
Sandy,Alomar,1976,AL,NYA,0.2392638036809816
Sandy,Alomar,1990,AL,CLE,0.2898876404494382
Sandy,Alomar,1991,AL,CLE,0.21739130434782608
Sandy,Alomar,1992,AL,CLE,0.2508361204013378
Sandy,Alomar,1993,AL,CLE,0.26976744186046514
Sandy,Alomar,1994,AL,CLE,0.2876712328767123
Sandy,Alomar,1995,AL,CLE,0.30049261083743845
Sandy,Alomar,1996,AL,CLE,0.2631578947368421
Sandy,Alomar,1997,AL,CLE,0.3237250554323725
Sandy,Alomar,1998,AL,CLE,0.23471882640586797
Sandy,Alomar,1999,AL,CLE,0.30656934306569344
Sandy,Alomar,2000,AL,CLE,0.2893258426966292
Sandy,Alomar,2001,AL,CHA,0.24545454545454545
Sandy,Alomar,2002,AL,CHA,0.2874251497005988
Sandy,Alomar,2002,NL,COL,0.2672413793103448
Sandy,Alomar,2003,AL,CHA,0.26804123711340205
Sandy,Alomar,2004,AL,CHA,0.23972602739726026
Sandy,Alomar,2005,AL,TEX,0.2734375
Pete,Alonso,2019,NL,NYN,0.25963149078726966
Pete,Alonso,2020,NL,NYN,0.23076923076923078
Pete,Alonso,2021,NL,NYN,0.2620320855614973
Pete,Alonso,2022,NL,NYN,0.271356783919598
Pete,Alonso,2023,NL,NYN,0.21654929577464788
Pete,Alonso,2024,NL,NYN,0.24013157894736842
Yonder,Alonso,2012,NL,SDN,0.273224043715847
Yonder,Alonso,2013,NL,SDN,0.281437125748503
Yonder,Alonso,2014,NL,SDN,0.2397003745318352
Yonder,Alonso,2015,NL,SDN,0.2824858757062147
Yonder,Alonso,2016,AL,OAK,0.25311203319502074
Yonder,Alonso,2017,AL,OAK,0.2664576802507837
Yonder,Alonso,2017,AL,SEA,0.26515151515151514
Yonder,Alonso,2018,AL,CLE,0.25
Yonder,Alonso,2019,AL,CHA,0.1780821917808219
Felipe,Alou,1958,NL,SFN,0.25274725274725274
Felipe,Alou,1959,NL,SFN,0.27530364372469635
Felipe,Alou,1960,NL,SFN,0.2639751552795031
Felipe,Alou,1961,NL,SFN,0.2891566265060241
Felipe,Alou,1962,NL,SFN,0.3155080213903743
Felipe,Alou,1963,NL,SFN,0.2814159292035398
Felipe,Alou,1964,NL,ML1,0.25301204819277107
Felipe,Alou,1965,NL,ML1,0.2972972972972973
Felipe,Alou,1966,NL,ATL,0.32732732732732733
Felipe,Alou,1967,NL,ATL,0.2735191637630662
Felipe,Alou,1968,NL,ATL,0.31722054380664655
Felipe,Alou,1969,NL,ATL,0.2815126050420168
Felipe,Alou,1970,AL,OAK,0.271304347826087
Felipe,Alou,1971,AL,NYA,0.2885032537960954
Felipe,Alou,1972,AL,NYA,0.2777777777777778
Felipe,Alou,1973,AL,NYA,0.2357142857142857
Jesus,Alou,1964,NL,SFN,0.27393617021276595
Jesus,Alou,1965,NL,SFN,0.2983425414364641
Jesus,Alou,1966,NL,SFN,0.2594594594594595
Jesus,Alou,1967,NL,SFN,0.29215686274509806
Jesus,Alou,1968,NL,SFN,0.26252983293556087
Jesus,Alou,1969,NL,HOU,0.24778761061946902
Jesus,Alou,1970,NL,HOU,0.3056768558951965
Jesus,Alou,1971,NL,HOU,0.279445727482679
Jesus,Alou,1973,AL,OAK,0.3055555555555556
Jesus,Alou,1974,AL,OAK,0.2681818181818182
Jesus,Alou,1975,NL,NYN,0.2647058823529412
Jesus,Alou,1978,NL,HOU,0.3237410071942446
Matty,Alou,1961,NL,SFN,0.31
Matty,Alou,1962,NL,SFN,0.2923076923076923
Matty,Alou,1964,NL,SFN,0.264
Matty,Alou,1965,NL,SFN,0.23148148148148148
Matty,Alou,1966,NL,PIT,0.34205607476635513
Matty,Alou,1967,NL,PIT,0.3381818181818182
Matty,Alou,1968,NL,PIT,0.33154121863799285
Matty,Alou,1969,NL,PIT,0.330945558739255
Matty,Alou,1970,NL,PIT,0.2968980797636632
Matty,Alou,1971,NL,SLN,0.31527093596059114
Matty,Alou,1972,AL,OAK,0.2809917355371901
Matty,Alou,1972,NL,SLN,0.31435643564356436
Matty,Alou,1973,AL,NYA,0.29577464788732394
Moises,Alou,1992,NL,MON,0.28152492668621704
Moises,Alou,1993,NL,MON,0.2863070539419087
Moises,Alou,1994,NL,MON,0.33886255924170616
Moises,Alou,1995,NL,MON,0.27325581395348836
Moises,Alou,1996,NL,MON,0.2814814814814815
Moises,Alou,1997,NL,FLO,0.29182156133828996
Moises,Alou,1998,NL,HOU,0.3116438356164384
Moises,Alou,2000,NL,HOU,0.35462555066079293
Moises,Alou,2001,NL,HOU,0.3313840155945419
Moises,Alou,2002,NL,CHN,0.27479338842975204
Moises,Alou,2003,NL,CHN,0.27964601769911507
Moises,Alou,2004,NL,CHN,0.2928452579034942
Moises,Alou,2005,NL,SFN,0.32084309133489464
Moises,Alou,2006,NL,SFN,0.30144927536231886
Moises,Alou,2007,NL,NYN,0.34146341463414637
Whitey,Alpermann,1906,NL,BRO,0.25170068027210885
Whitey,Alpermann,1907,NL,BRO,0.23297491039426524
Whitey,Alpermann,1908,NL,BRO,0.19718309859154928
Whitey,Alpermann,1909,NL,BRO,0.24761904761904763
Dell,Alston,1978,AL,OAK,0.20809248554913296
Tom,Alston,1954,NL,SLN,0.2459016393442623
Aaron,Altherr,2015,NL,PHI,0.24087591240875914
Aaron,Altherr,2016,NL,PHI,0.19696969696969696
Aaron,Altherr,2017,NL,PHI,0.271505376344086
Aaron,Altherr,2018,NL,PHI,0.18106995884773663
Dave,Altizer,1906,AL,WS1,0.25635103926096997
Dave,Altizer,1907,AL,WS1,0.26851851851851855
Dave,Altizer,1908,AL,WS1,0.22439024390243903
Dave,Altizer,1909,AL,CHA,0.23298429319371727
George,Altman,1959,NL,CHN,0.24523809523809523
George,Altman,1960,NL,CHN,0.26646706586826346
George,Altman,1961,NL,CHN,0.3030888030888031
George,Altman,1962,NL,CHN,0.31835205992509363
George,Altman,1963,NL,SLN,0.27370689655172414
George,Altman,1964,NL,NYN,0.22985781990521326
George,Altman,1965,NL,CHN,0.23469387755102042
George,Altman,1966,NL,CHN,0.22162162162162163
Nick,Altrock,1904,AL,CHA,0.1981981981981982
Nick,Altrock,1905,AL,CHA,0.125
Jose,Altuve,2011,NL,HOU,0.27601809954751133
Jose,Altuve,2012,NL,HOU,0.2899305555555556
Jose,Altuve,2013,AL,HOU,0.2827476038338658
Jose,Altuve,2014,AL,HOU,0.3409090909090909
Jose,Altuve,2015,AL,HOU,0.31347962382445144
Jose,Altuve,2016,AL,HOU,0.3375
Jose,Altuve,2017,AL,HOU,0.34576271186440677
Jose,Altuve,2018,AL,HOU,0.31647940074906367
Jose,Altuve,2019,AL,HOU,0.298
Jose,Altuve,2020,AL,HOU,0.21875
Jose,Altuve,2021,AL,HOU,0.2778702163061564
Jose,Altuve,2022,AL,HOU,0.2998102466793169
Jose,Altuve,2023,AL,HOU,0.3111111111111111
Jose,Altuve,2024,AL,HOU,0.2945859872611465
Jake,Alu,2023,NL,WAS,0.22641509433962265
George,Alusik,1962,AL,KC1,0.2727272727272727
George,Alusik,1963,AL,KC1,0.2669683257918552
George,Alusik,1964,AL,KC1,0.24019607843137256
Francisco,Alvarez,2023,NL,NYN,0.2094240837696335
Francisco,Alvarez,2024,NL,NYN,0.237012987012987
Gabe,Alvarez,1998,AL,DET,0.23115577889447236
Luis,Alvarado,1970,AL,BOS,0.22404371584699453
Luis,Alvarado,1971,AL,CHA,0.2159090909090909
Luis,Alvarado,1972,AL,CHA,0.2125984251968504
Luis,Alvarado,1973,AL,CHA,0.2315270935960591
Luis,Alvarado,1974,AL,CLE,0.21929824561403508
Ossie,Alvarez,1958,AL,WS1,0.20918367346938777
Pedro,Alvarez,2010,NL,PIT,0.2564841498559078
Pedro,Alvarez,2011,NL,PIT,0.19148936170212766
Pedro,Alvarez,2012,NL,PIT,0.2438095238095238
Pedro,Alvarez,2013,NL,PIT,0.23297491039426524
Pedro,Alvarez,2014,NL,PIT,0.23115577889447236
Pedro,Alvarez,2015,NL,PIT,0.2425629290617849
Pedro,Alvarez,2016,AL,BAL,0.24925816023738873
Pedro,Alvarez,2018,AL,BAL,0.18018018018018017
Yordan,Alvarez,2019,AL,HOU,0.31309904153354634
Yordan,Alvarez,2021,AL,HOU,0.2774674115456238
Yordan,Alvarez,2022,AL,HOU,0.30638297872340425
Yordan,Alvarez,2023,AL,HOU,0.2926829268292683
Yordan,Alvarez,2024,AL,HOU,0.3079710144927536
Max,Alvis,1963,AL,CLE,0.27408637873754155
Max,Alvis,1964,AL,CLE,0.25196850393700787
Max,Alvis,1965,AL,CLE,0.24668874172185432
Max,Alvis,1966,AL,CLE,0.24496644295302014
Max,Alvis,1967,AL,CLE,0.25588697017268447
Max,Alvis,1968,AL,CLE,0.2234513274336283
Max,Alvis,1969,AL,CLE,0.225130890052356
Max,Alvis,1970,AL,ML4,0.1826086956521739
Billy,Alvord,1889,AA,KC2,0.23118279569892472
Billy,Alvord,1890,AA,TL2,0.2727272727272727
Billy,Alvord,1891,AA,WS9,0.23397435897435898
Brant,Alyea,1968,AL,WS2,0.26666666666666666
Brant,Alyea,1969,AL,WS2,0.2489451476793249
Brant,Alyea,1970,AL,MIN,0.29069767441860467
Brant,Alyea,1971,AL,MIN,0.17721518987341772
Joey,Amalfitano,1960,NL,SFN,0.2774390243902439
Joey,Amalfitano,1961,NL,SFN,0.2552083333333333
Joey,Amalfitano,1962,NL,HOU,0.23684210526315788
Joey,Amalfitano,1963,NL,SFN,0.17518248175182483
Joey,Amalfitano,1964,NL,CHN,0.24074074074074073
Rich,Amaral,1993,AL,SEA,0.289544235924933
Rich,Amaral,1994,AL,SEA,0.2631578947368421
Rich,Amaral,1995,AL,SEA,0.2815126050420168
Rich,Amaral,1996,AL,SEA,0.2916666666666667
Rich,Amaral,1997,AL,SEA,0.28421052631578947
Rich,Amaral,1998,AL,SEA,0.27611940298507465
Rich,Amaral,1999,AL,BAL,0.2773722627737226
Alexi,Amarista,2012,NL,SDN,0.24
Alexi,Amarista,2013,NL,SDN,0.23641304347826086
Alexi,Amarista,2014,NL,SDN,0.23877068557919623
Alexi,Amarista,2015,NL,SDN,0.2037037037037037
Alexi,Amarista,2016,NL,SDN,0.2571428571428571
Alexi,Amarista,2017,NL,COL,0.23809523809523808
Ruben,Amaro,1960,NL,PHI,0.23106060606060605
Ruben,Amaro,1961,NL,PHI,0.2572178477690289
Ruben,Amaro,1962,NL,PHI,0.24336283185840707
Ruben,Amaro,1963,NL,PHI,0.21658986175115208
Ruben,Amaro,1964,NL,PHI,0.26421404682274247
Ruben,Amaro,1965,NL,PHI,0.21195652173913043
Ruben,Amaro,1967,AL,NYA,0.22302158273381295
Ruben,Amaro,1992,NL,PHI,0.2192513368983957
Ruben,Amaro,1996,NL,PHI,0.3162393162393162
Ruben,Amaro,1997,NL,PHI,0.2342857142857143
Ruben,Amaro,1998,NL,PHI,0.18691588785046728
Miguel,Amaya,2023,NL,CHN,0.21374045801526717
Miguel,Amaya,2024,NL,CHN,0.23170731707317074
Wayne,Ambler,1937,AL,PHA,0.21604938271604937
Wayne,Ambler,1938,AL,PHA,0.2340966921119593
Wayne,Ambler,1939,AL,PHA,0.21145374449339208
Chip,Ambres,2005,AL,KCA,0.2413793103448276
Alfredo,Amezaga,2003,AL,ANA,0.20952380952380953
Alfredo,Amezaga,2006,NL,FLO,0.26047904191616766
Alfredo,Amezaga,2007,NL,FLO,0.2625
Alfredo,Amezaga,2008,NL,FLO,0.26366559485530544
Sandy,Amoros,1954,NL,BRO,0.2737642585551331
Sandy,Amoros,1955,NL,BRO,0.24742268041237114
Sandy,Amoros,1956,NL,BRO,0.2602739726027397
Sandy,Amoros,1957,NL,BRO,0.2773109243697479
Alf,Anderson,1941,NL,PIT,0.21524663677130046
Alf,Anderson,1942,NL,PIT,0.2710843373493976
Andy,Anderson,1949,AL,SLA,0.125
Brady,Anderson,1988,AL,BAL,0.1977401129943503
Brady,Anderson,1988,AL,BOS,0.22972972972972974
Brady,Anderson,1989,AL,BAL,0.20676691729323307
Brady,Anderson,1990,AL,BAL,0.23076923076923078
Brady,Anderson,1991,AL,BAL,0.23046875
Brady,Anderson,1992,AL,BAL,0.2712680577849117
Brady,Anderson,1993,AL,BAL,0.2625
Brady,Anderson,1994,AL,BAL,0.26269315673289184
Brady,Anderson,1995,AL,BAL,0.26173285198555957
Brady,Anderson,1996,AL,BAL,0.2970639032815199
Brady,Anderson,1997,AL,BAL,0.288135593220339
Brady,Anderson,1998,AL,BAL,0.2359081419624217
Brady,Anderson,1999,AL,BAL,0.28191489361702127
Brady,Anderson,2000,AL,BAL,0.25691699604743085
Brady,Anderson,2001,AL,BAL,0.20232558139534884
Brian,Anderson,2006,AL,CHA,0.22465753424657534
Brian,Anderson,2008,AL,CHA,0.23204419889502761
Brian,Anderson,2009,AL,CHA,0.23783783783783785
Brian,Anderson,2018,NL,MIA,0.27288135593220336
Brian,Anderson,2019,NL,MIA,0.26143790849673204
Brian,Anderson,2020,NL,MIA,0.255
Brian,Anderson,2021,NL,MIA,0.24892703862660945
Brian,Anderson,2022,NL,MIA,0.22189349112426035
Brian,Anderson,2023,NL,MIL,0.22641509433962265
Dave,Anderson,1983,NL,LAN,0.16521739130434782
Dave,Anderson,1984,NL,LAN,0.25133689839572193
Dave,Anderson,1985,NL,LAN,0.19909502262443438
Dave,Anderson,1986,NL,LAN,0.24537037037037038
Dave,Anderson,1987,NL,LAN,0.2339622641509434
Dave,Anderson,1988,NL,LAN,0.24912280701754386
Dave,Anderson,1989,NL,LAN,0.22857142857142856
Dave,Anderson,1991,NL,SFN,0.24778761061946902
Dwain,Anderson,1972,NL,SLN,0.26666666666666666
Dwain,Anderson,1973,NL,SDN,0.12149532710280374
Ferrell,Anderson,1946,NL,BRO,0.2562814070351759
Garret,Anderson,1995,AL,CAL,0.32085561497326204
Garret,Anderson,1996,AL,CAL,0.28500823723228996
Garret,Anderson,1997,AL,ANA,0.30288461538461536
Garret,Anderson,1998,AL,ANA,0.2942122186495177
Garret,Anderson,1999,AL,ANA,0.3032258064516129
Garret,Anderson,2000,AL,ANA,0.28593508500772796
Garret,Anderson,2001,AL,ANA,0.28869047619047616
Garret,Anderson,2002,AL,ANA,0.3056426332288401
Garret,Anderson,2003,AL,ANA,0.31504702194357365
Garret,Anderson,2004,AL,ANA,0.3009049773755656
Garret,Anderson,2005,AL,LAA,0.28347826086956524
Garret,Anderson,2006,AL,LAA,0.27992633517495397
Garret,Anderson,2007,AL,LAA,0.2973621103117506
Garret,Anderson,2008,AL,LAA,0.2926391382405745
Garret,Anderson,2009,NL,ATL,0.26814516129032256
Garret,Anderson,2010,NL,LAN,0.18064516129032257
George,Anderson,1914,FL,BRF,0.3159340659340659
George,Anderson,1915,FL,BRF,0.26418786692759294
George,Anderson,1918,NL,SLN,0.29545454545454547
Goat,Anderson,1907,NL,PIT,0.20581113801452786
Harry,Anderson,1957,NL,PHI,0.2675
Harry,Anderson,1958,NL,PHI,0.30097087378640774
Harry,Anderson,1959,NL,PHI,0.24015748031496062
Jim,Anderson,1978,AL,CAL,0.19444444444444445
Jim,Anderson,1979,AL,CAL,0.24786324786324787
Jim,Anderson,1980,AL,SEA,0.22712933753943218
Jim,Anderson,1981,AL,SEA,0.2037037037037037
Jim,Anderson,1983,AL,TEX,0.21568627450980393
John,Anderson,1895,NL,BRO,0.28841607565011823
John,Anderson,1896,NL,BRO,0.313953488372093
John,Anderson,1897,NL,BRO,0.3252032520325203
John,Anderson,1898,NL,WAS,0.30465116279069765
John,Anderson,1899,NL,BRO,0.26879271070615035
John,Anderson,1901,AL,MLA,0.3298611111111111
John,Anderson,1902,AL,SLA,0.28435114503816794
John,Anderson,1903,AL,SLA,0.28363636363636363
John,Anderson,1904,AL,NYA,0.2777777777777778
John,Anderson,1905,AL,WS1,0.29
John,Anderson,1906,AL,WS1,0.27101200686106347
John,Anderson,1907,AL,WS1,0.2882882882882883
John,Anderson,1908,AL,CHA,0.2619718309859155
Josh,Anderson,2008,NL,ATL,0.29411764705882354
Josh,Anderson,2009,AL,DET,0.24242424242424243
Josh,Anderson,2009,AL,KCA,0.23728813559322035
Kent,Anderson,1989,AL,CAL,0.22869955156950672
Kent,Anderson,1990,AL,CAL,0.3076923076923077
Marlon,Anderson,1999,NL,PHI,0.252212389380531
Marlon,Anderson,2000,NL,PHI,0.22839506172839505
Marlon,Anderson,2001,NL,PHI,0.29310344827586204
Marlon,Anderson,2002,NL,PHI,0.25788497217068646
Marlon,Anderson,2003,AL,TBA,0.2697095435684647
Marlon,Anderson,2004,NL,SLN,0.23715415019762845
Marlon,Anderson,2005,NL,NYN,0.26382978723404255
Marlon,Anderson,2006,NL,WAS,0.2744186046511628
Marlon,Anderson,2008,NL,NYN,0.21014492753623187
Mike,Anderson,1972,NL,PHI,0.1941747572815534
Mike,Anderson,1973,NL,PHI,0.2538860103626943
Mike,Anderson,1974,NL,PHI,0.25063291139240507
Mike,Anderson,1975,NL,PHI,0.2591093117408907
Mike,Anderson,1976,NL,SLN,0.2914572864321608
Mike,Anderson,1977,NL,SLN,0.22077922077922077
Sparky,Anderson,1959,NL,PHI,0.2180293501048218
Tim,Anderson,2016,AL,CHA,0.28292682926829266
Tim,Anderson,2017,AL,CHA,0.2572402044293015
Tim,Anderson,2018,AL,CHA,0.23985890652557318
Tim,Anderson,2019,AL,CHA,0.3353413654618474
Tim,Anderson,2020,AL,CHA,0.32211538461538464
Tim,Anderson,2021,AL,CHA,0.3092979127134725
Tim,Anderson,2022,AL,CHA,0.30120481927710846
Tim,Anderson,2023,AL,CHA,0.24543610547667344
Tim,Anderson,2024,NL,MIA,0.21367521367521367
Robert,Andino,2009,AL,BAL,0.2222222222222222
Robert,Andino,2011,AL,BAL,0.26258205689277897
Robert,Andino,2012,AL,BAL,0.2109375
Ed,Andrews,1884,NL,PHI,0.22142857142857142
Ed,Andrews,1885,NL,PHI,0.2660332541567696
Ed,Andrews,1886,NL,PHI,0.2494279176201373
Ed,Andrews,1887,NL,PHI,0.3254310344827586
Ed,Andrews,1888,NL,PHI,0.23863636363636365
Ed,Andrews,1889,NL,IN3,0.3063583815028902
Ed,Andrews,1890,PL,BRP,0.25316455696202533
Ed,Andrews,1891,AA,CN3,0.21067415730337077
Jim,Andrews,1890,NL,CHN,0.18811881188118812
Mike,Andrews,1967,AL,BOS,0.2631578947368421
Mike,Andrews,1968,AL,BOS,0.27052238805970147
Mike,Andrews,1969,AL,BOS,0.29310344827586204
Mike,Andrews,1970,AL,BOS,0.2529711375212224
Mike,Andrews,1971,AL,CHA,0.2818181818181818
Mike,Andrews,1972,AL,CHA,0.2198019801980198
Mike,Andrews,1973,AL,CHA,0.20125786163522014
Rob,Andrews,1975,NL,HOU,0.23826714801444043
Rob,Andrews,1976,NL,HOU,0.25609756097560976
Rob,Andrews,1977,NL,SFN,0.26376146788990823
Rob,Andrews,1978,NL,SFN,0.22033898305084745
Rob,Andrews,1979,NL,SFN,0.2597402597402597
Shane,Andrews,1995,NL,MON,0.21363636363636362
Shane,Andrews,1996,NL,MON,0.22666666666666666
Shane,Andrews,1998,NL,MON,0.23780487804878048
Shane,Andrews,1999,NL,MON,0.18149466192170818
Shane,Andrews,2000,NL,CHN,0.22916666666666666
Elvis,Andrus,2009,AL,TEX,0.26666666666666666
Elvis,Andrus,2010,AL,TEX,0.2653061224489796
Elvis,Andrus,2011,AL,TEX,0.27938671209540034
Elvis,Andrus,2012,AL,TEX,0.2861685214626391
Elvis,Andrus,2013,AL,TEX,0.2709677419354839
Elvis,Andrus,2014,AL,TEX,0.2633279483037157
Elvis,Andrus,2015,AL,TEX,0.25838926174496646
Elvis,Andrus,2016,AL,TEX,0.30237154150197626
Elvis,Andrus,2017,AL,TEX,0.29704510108864696
Elvis,Andrus,2018,AL,TEX,0.25569620253164554
Elvis,Andrus,2019,AL,TEX,0.275
Elvis,Andrus,2020,AL,TEX,0.1941747572815534
Elvis,Andrus,2021,AL,OAK,0.24346076458752516
Elvis,Andrus,2022,AL,CHA,0.27071823204419887
Elvis,Andrus,2022,AL,OAK,0.23728813559322035
Elvis,Andrus,2023,AL,CHA,0.25133689839572193
Miguel,Andujar,2018,AL,NYA,0.29668411867364747
Miguel,Andujar,2021,AL,NYA,0.2532467532467532
Miguel,Andujar,2024,AL,OAK,0.2847682119205298
Rick,Ankiel,2007,NL,SLN,0.28488372093023256
Rick,Ankiel,2008,NL,SLN,0.2639225181598063
Rick,Ankiel,2009,NL,SLN,0.23118279569892472
Rick,Ankiel,2010,NL,ATL,0.21008403361344538
Rick,Ankiel,2011,NL,WAS,0.2394736842105263
Rick,Ankiel,2012,NL,WAS,0.22784810126582278
Cap,Anson,1871,NA,RC1,0.325
Cap,Anson,1872,NA,PH1,0.4147465437788018
Cap,Anson,1873,NA,PH1,0.39763779527559057
Cap,Anson,1874,NA,PH1,0.3346153846153846
Cap,Anson,1875,NA,PH1,0.32515337423312884
Cap,Anson,1876,NL,CHN,0.3559870550161812
Cap,Anson,1877,NL,CHN,0.33725490196078434
Cap,Anson,1878,NL,CHN,0.34099616858237547
Cap,Anson,1879,NL,CHN,0.31718061674008813
Cap,Anson,1880,NL,CHN,0.33707865168539325
Cap,Anson,1881,NL,CHN,0.39941690962099125
Cap,Anson,1882,NL,CHN,0.3620689655172414
Cap,Anson,1883,NL,CHN,0.3075060532687651
Cap,Anson,1884,NL,CHN,0.33473684210526317
Cap,Anson,1885,NL,CHN,0.3103448275862069
Cap,Anson,1886,NL,CHN,0.37103174603174605
Cap,Anson,1887,NL,CHN,0.3474576271186441
Cap,Anson,1888,NL,CHN,0.34368932038834954
Cap,Anson,1889,NL,CHN,0.3416988416988417
Cap,Anson,1890,NL,CHN,0.3115079365079365
Cap,Anson,1891,NL,CHN,0.29074074074074074
Cap,Anson,1892,NL,CHN,0.27191413237924866
Cap,Anson,1893,NL,CHN,0.314070351758794
Cap,Anson,1894,NL,CHN,0.3877551020408163
Cap,Anson,1895,NL,CHN,0.33544303797468356
Cap,Anson,1896,NL,CHN,0.3308457711442786
Cap,Anson,1897,NL,CHN,0.28537735849056606
Eric,Anthony,1990,NL,HOU,0.19246861924686193
Eric,Anthony,1991,NL,HOU,0.15254237288135594
Eric,Anthony,1992,NL,HOU,0.23863636363636365
Eric,Anthony,1993,NL,HOU,0.24897119341563786
Eric,Anthony,1994,AL,SEA,0.2366412213740458
Eric,Anthony,1995,NL,CIN,0.26865671641791045
Eric,Anthony,1996,NL,CIN,0.24390243902439024
John,Antonelli,1945,NL,PHI,0.25595238095238093
Johnny,Antonelli,1959,NL,SFN,0.15841584158415842
Nori,Aoki,2012,NL,MIL,0.28846153846153844
Nori,Aoki,2013,NL,MIL,0.2864321608040201
Nori,Aoki,2014,AL,KCA,0.285132382892057
Nori,Aoki,2015,NL,SFN,0.28732394366197184
Nori,Aoki,2016,AL,SEA,0.2829736211031175
Nori,Aoki,2017,AL,HOU,0.2722772277227723
Nori,Aoki,2017,NL,NYN,0.28431372549019607
Luis,Aparicio,1956,AL,CHA,0.26641651031894936
Luis,Aparicio,1957,AL,CHA,0.2573913043478261
Luis,Aparicio,1958,AL,CHA,0.26570915619389585
Luis,Aparicio,1959,AL,CHA,0.2565359477124183
Luis,Aparicio,1960,AL,CHA,0.27666666666666667
Luis,Aparicio,1961,AL,CHA,0.272
Luis,Aparicio,1962,AL,CHA,0.24096385542168675
Luis,Aparicio,1963,AL,BAL,0.24958402662229617
Luis,Aparicio,1964,AL,BAL,0.2664359861591695
Luis,Aparicio,1965,AL,BAL,0.225177304964539
Luis,Aparicio,1966,AL,BAL,0.27617602427921095
Luis,Aparicio,1967,AL,BAL,0.2326007326007326
Luis,Aparicio,1968,AL,CHA,0.26366559485530544
Luis,Aparicio,1969,AL,CHA,0.28046744574290483
Luis,Aparicio,1970,AL,CHA,0.3134057971014493
Luis,Aparicio,1971,AL,BOS,0.23217922606924643
Luis,Aparicio,1972,AL,BOS,0.25688073394495414
Luis,Aparicio,1973,AL,BOS,0.27054108216432865
Luke,Appling,1931,AL,CHA,0.23232323232323232
Luke,Appling,1932,AL,CHA,0.2740286298568507
Luke,Appling,1933,AL,CHA,0.32189542483660133
Luke,Appling,1934,AL,CHA,0.3030973451327434
Luke,Appling,1935,AL,CHA,0.30666666666666664
Luke,Appling,1936,AL,CHA,0.38783269961977185
Luke,Appling,1937,AL,CHA,0.3170731707317073
Luke,Appling,1938,AL,CHA,0.30272108843537415
Luke,Appling,1939,AL,CHA,0.313953488372093
Luke,Appling,1940,AL,CHA,0.3480565371024735
Luke,Appling,1941,AL,CHA,0.3141891891891892
Luke,Appling,1942,AL,CHA,0.26151012891344383
Luke,Appling,1943,AL,CHA,0.3282051282051282
Luke,Appling,1946,AL,CHA,0.30927835051546393
Luke,Appling,1947,AL,CHA,0.3061630218687873
Luke,Appling,1948,AL,CHA,0.31388329979879276
Luke,Appling,1949,AL,CHA,0.3008130081300813
Luke,Appling,1950,AL,CHA,0.234375
Aristides,Aquino,2019,NL,CIN,0.25853658536585367
Aristides,Aquino,2021,NL,CIN,0.1896551724137931
Aristides,Aquino,2022,NL,CIN,0.1969111969111969
Jonathan,Aranda,2024,AL,TBA,0.234375
